key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.7842,1,3,9,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.6925,1,4,10,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.7719,1,5,11,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.608,2,0,12,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.7144,2,1,13,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.3849,2,2,14,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.4608,2,3,15,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.5812,2,4,16,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,space,0.4972,2,5,17,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,space,1.3001,left,1,4.0272,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,CartoonStims/doctor_r.jpg,ピポ,CartoonStims/boxer_r.jpg,left,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,left,1,1.6127,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,CartoonStims/burglar_r.jpg,ルピン,CartoonStims/chef_r.jpg,left,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,1,6.1279,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,0,2.9089,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,1,1.1567,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,1,CartoonStims/doctor_r.jpg,ホレト,CartoonStims/chef_r.jpg,right,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,left,1,1.6008,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,1,CartoonStims/cowboy_r.jpg,ムク,CartoonStims/doctor_r.jpg,left,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,left,1,0.9396,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,1,CartoonStims/chef_r.jpg,ホレト,CartoonStims/cowboy_r.jpg,left,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,left,1,0.8809,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,1,CartoonStims/artist_r.jpg,シド,CartoonStims/burglar_r.jpg,left,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,1,1.1208,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,1,CartoonStims/cowboy_r.jpg,ルピン,CartoonStims/burglar_r.jpg,right,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,1,1.7673,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,1,0.8912,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,11,1,CartoonStims/burglar_r.jpg,ドキ,CartoonStims/boxer_r.jpg,right,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,right,1,1.1058,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,9,1,CartoonStims/boxer_r.jpg,ムク,CartoonStims/cowboy_r.jpg,right,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2843,ルピン,right,7.9919,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ポピ,right,11.5104,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,5.4624,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,5.3553,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,シド,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ムク,right,12.3484,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,ムク,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,3.6143,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ムク,right,4.5277,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,3,1,ムク,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,4.0793,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,2.8065,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,4.1343,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3halPq6pgfCYq9T,2022-06-25_24h14.58.482,jpn_C01,2022.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,シド,right,2.8372,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
