key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,space,1.001,2,0,12,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,space,4.601,2,1,13,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,space,0.253,2,2,14,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,space,1.973,2,3,15,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,space,2.425,2,4,16,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,space,1.91,2,5,17,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,space,1.141,left,1,2.334,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,CartoonStims/burglar_r.jpg,ルピン,CartoonStims/chef_r.jpg,left,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,left,1,3.451,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,CartoonStims/artist_r.jpg,シド,CartoonStims/burglar_r.jpg,left,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,right,1,1.39,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,1,CartoonStims/boxer_r.jpg,ムク,CartoonStims/cowboy_r.jpg,right,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,right,1,1.654,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,1,CartoonStims/doctor_r.jpg,ホレト,CartoonStims/chef_r.jpg,right,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,left,1,2.55,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,CartoonStims/doctor_r.jpg,ピポ,CartoonStims/boxer_r.jpg,left,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,left,1,0.722,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,right,1,3.29,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,left,1,1.121,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,1,CartoonStims/cowboy_r.jpg,ムク,CartoonStims/doctor_r.jpg,left,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,right,1,1.075,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,11,1,CartoonStims/burglar_r.jpg,ドキ,CartoonStims/boxer_r.jpg,right,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,left,1,2.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,1,CartoonStims/chef_r.jpg,ホレト,CartoonStims/cowboy_r.jpg,left,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,right,1,0.385,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,1,CartoonStims/cowboy_r.jpg,ルピン,CartoonStims/burglar_r.jpg,right,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,right,1,1.686,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.7,ムク,right,7.386,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,10.333,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピポ,right,7.005,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,5.614,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,4.701,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ムク,right,5.205,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,3,1,ムク,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ピポ,right,5.846,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,3.415,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,4.4,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,0,1,シド,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,3.55,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,4.452,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3NE95OBDn7VHFHC,2022-09-03_18h46.00.549,jpn_C03,2022.1.2,MacIntel,62.5,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,11,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,
