key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,0.461,1,3,9,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,1.254,1,4,10,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,0.452,1,5,11,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,2.567,2,0,12,0,1,シド,artist,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,1.101,2,1,13,5,1,ドキ,boxer,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,0.955,2,2,14,1,1,ルピン,burglar,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,0.912,2,3,15,4,1,ピポ,doctor,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,0.545,2,4,16,3,1,ムク,cowboy,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,space,0.453,2,5,17,2,1,ホレト,chef,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,space,2.376,right,1,5.625,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,1,CartoonStims/burglar_r.jpg,ドキ,CartoonStims/boxer_r.jpg,right,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,right,1,1.604,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,10,1,CartoonStims/artist_r.jpg,ピポ,CartoonStims/doctor_r.jpg,right,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,left,1,2.536,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,CartoonStims/cowboy_r.jpg,ムク,CartoonStims/doctor_r.jpg,left,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,left,1,1.122,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,CartoonStims/burglar_r.jpg,ルピン,CartoonStims/chef_r.jpg,left,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,left,1,0.843,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,CartoonStims/doctor_r.jpg,ピポ,CartoonStims/boxer_r.jpg,left,CartoonStims/doctor_r.jpg,audio/pipo.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,right,1,1.226,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,1,CartoonStims/doctor_r.jpg,ホレト,CartoonStims/chef_r.jpg,right,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,left,1,2.456,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,1,CartoonStims/artist_r.jpg,シド,CartoonStims/burglar_r.jpg,left,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,left,1,0.476,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,1,CartoonStims/boxer_r.jpg,ドキ,CartoonStims/artist_r.jpg,left,CartoonStims/boxer_r.jpg,audio/doki.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,right,1,1.273,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,1,CartoonStims/chef_r.jpg,シド,CartoonStims/artist_r.jpg,right,CartoonStims/artist_r.jpg,audio/sido.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,left,1,3.26,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,1,CartoonStims/chef_r.jpg,ホレト,CartoonStims/cowboy_r.jpg,left,CartoonStims/chef_r.jpg,audio/horeto.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,right,1,0.42,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,7,1,CartoonStims/cowboy_r.jpg,ルピン,CartoonStims/burglar_r.jpg,right,CartoonStims/burglar_r.jpg,audio/lupin.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,right,1,1.722,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,9,1,CartoonStims/boxer_r.jpg,ムク,CartoonStims/cowboy_r.jpg,right,CartoonStims/cowboy_r.jpg,audio/muku.mp3,残念！ こちらが正しい画像です。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.988,シド,right,13.628,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,シド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,8.573,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/doctor_r.jpg,audio/pipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,1,ピポ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,13.008,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/cowboy_r.jpg,audio/muku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,ムク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,4.316,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,3.337,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,6.016,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ルピン,right,4.017,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/burglar_r.jpg,audio/lupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,1,1,ルピン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ホレト,right,3.934,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/chef_r.jpg,audio/horeto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,2,1,ホレト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドキ,right,2.418,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/boxer_r.jpg,audio/doki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,5,1,ドキ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ムク,right,3.227,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3yIuqaQNz0y07VT,2022-06-24_22h00.16.916,jpn_C01,2022.1.2,MacIntel,29.41176471,,,,,,,,,,,,,CartoonStims/artist_r.jpg,audio/sido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,0,1,シド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
